,ID,Name,Description,PricePer1000,Min,Max
469,2764,Twitch Video (VOD) Views - 1000 per hour,• Twitch Video (Past broadcast/VOD) views • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 10k with 800 per hour speed = 10-11 hours to complete • Twitch updates Video View stats every 30-60 minutes! • 5-10% over-delivery   You must use past broadcast video link such as https://www.twitch.tv/videos/1234567890 for the order to be accepted!,                                                                                         $1.45                                         ,200,1000000
470,2765,Twitch Channel Views,0-36 hour start time 5 000/day speed 30 Days refill guarantee 1 000 Minimum order 100 000 Maximum order,                                                                                         $5.44                                         ,1000,100000
471,2766,Twitch Channel Total Views - 700 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Drip feed delivery over a period of time  speed decided per hour • 10k with 700 per hour speed = 14-15 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
472,2767,Twitch Channel Total Views - 100 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 1k with 100 per hour speed = 10-11 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
473,2768,Twitch Channel Total Views - 200 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 1k with 200 per hour speed = 5-6 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
474,2769,Twitch Channel Total Views - 300 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 1k with 300 per hour speed = 3-4 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
475,2770,Twitch Channel Total Views - 400 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 10k with 400 per hour speed = 25-26 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
476,2771,Twitch Channel Total Views - 500 per hour, • Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 10k with 500 per hour speed = 20-21 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
477,2772,Twitch Channel Total Views - 600 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Non-Drop Lifetime Refill Guarantee • Drip feed delivery over a period of time  speed decided per hour • 10k with 600 per hour speed = 16-17 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
478,2773,Twitch Channel Total Views - 800 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Drip feed delivery over a period of time  speed decided per hour • 10k with 800 per hour speed = 12-13 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
479,2774,Twitch Channel Total Views - 900 per hour,• Twitch Channel Total Offline Views (NOT the same as live viewers) • Drip feed delivery over a period of time  speed decided per hour • 10k with 900 per hour speed = 11-12 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
480,2775,Twitch Channel Total Views - 1000 per hour, • Twitch Channel Total Offline Views (NOT the same as live viewers) • Drip feed delivery over a period of time  speed decided per hour • 10k with 1000 per hour speed = 10-11 hours to complete • Twitch updates Channel Views stats every 30-60 minutes! • 5-10% over-delivery   You must use your direct channel link  for example www.twitch.tv/ninja for the order to be accepted!,                                                                                         $1.45                                         ,250,1000000
481,2776,Tumblr - Followers,Tumblr - Followers,                                                                                         $11.33                                         ,100,5000
482,2777,Tumblr - Likes,Tumblr - Likes,                                                                                         $11.33                                         ,100,5000
483,2778,Tumblr - Reblogs,Tumblr - Reblogs,                                                                                         $42.28                                         ,100,5000
484,2779,Tumblr Followers,0-72 hour start time  1 000/day speed  Lifetime non drop guarantee  100 Minimum order  1 000 Maximum order,                                                                                         $18.12                                         ,100,1000
485,2780,Tumblr Likes,0-72 hour start time  1 000/day speed  Lifetime non drop guarantee  100 Minimum order  1 000 Maximum order,                                                                                         $18.12                                         ,100,1000
486,2781,Tumblr Reblogs,0-72 hour start time  1 000/day speed  Lifetime non drop guarantee  100 Minimum order  1 000 Maximum order,                                                                                         $18.12                                         ,100,1000
487,2782,Dailymotion - Views,Dailymotion - Views,                                                                                         $2.11                                         ,1000,100000
488,2783,Spotify - Followers ~ 1k+ ~ Super Fast,Spotify - Followers ~ 1k+ ~ Super Fast,                                                                                         $2.64                                         ,1000,100000
489,2784,Spotify - Followers, Quality: 100% High-Quality Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100  Maximum Order: 500 000  Start: Instant ( Avg 0-3 hrs )  Speed: 500 to 5000 per 24 hours,                                                                                         $3.02                                         ,100,100000
490,2785,Spotify - Plays ~ Server 3 ~ 50k+,Quality: Plays from High-Quality Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 50k Maximum Order: 1000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours  Note: Adding Faster plays can be bad for your song,                                                                                         $1.21                                         ,50000,100000000
491,2786,Spotify - Plays ~ Server 1,Quality: Plays from High-Quality Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 1k Maximum Order: 50 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $1.43                                         ,1000,100000000
492,2787,Spotify - Plays ~ Server 2, Quality: Plays from High-Quality Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 1k Maximum Order: 49999  Start: Instant ( Avg 0-3 hrs )  Speed: 5k to 50k per 24 hours,                                                                                         $1.43                                         ,1000,49999
493,2788,Spotify - Premium Plays,Quality: Play from High-Quality Premium Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 1000 Maximum Order: 1000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 1k to 50k per 24 hours,                                                                                         $3.77                                         ,1000,2147483647
494,2789,Spotify - Playlist Followers,Quality: 100% High-Quality Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100  Maximum Order: 100 000  Start: Instant ( Avg 0-3 hrs )  Speed: 500 to 5000 per 24 hours,                                                                                         $3.77                                         ,100,1000000
495,3301,Spotify USA Monthly Listeners [1M],Spotify USA Monthly Listeners [1M],                                                                                         $2.25                                         ,20,1000000
496,2790,Spotify - Playlist | Album Plays,~ Spotify Playlist or Album Plays  ~ Min: 5000 Plays ~ Max: 1000000 Plays ~ URL Format: Spotify Playlist URL  ~ Start Time: 0-12 Hrs  ~ Royalties Eligible ~ Required: Minimum 5 Song under the playlist to accept your order  How does it work?  - If the playlist has 10 songs. W will split the plays between all this 10 Song/track. - If the playlist has 20 songs. W will split the plays between all this 20 Song/track.  Note: It will increase your month listener for each track as well.,                                                                                         $1.81                                         ,5000,1000000
497,3302,Spotify UK Monthly Listeners [1M],Spotify UK Monthly Listeners [1M],                                                                                         $7.20                                         ,20,1000000
498,3303,Spotify GERMAN Monthly Listeners [1M],Spotify GERMAN Monthly Listeners [1M],                                                                                         $7.20                                         ,20,1000000
499,2792,Spotify Plays/Streams(Enter Tracks not album) - Multiples of 1 000,*Enter track link   0-24 hour start time  300-500/day speed for small orders  10 000-20 000/day speed for big orders  60 Days refill guarantee  5 000 Minimum order  10 000 000 Maximum order   *Special bulk pricing for orders of 100 000 or more  contact us via tickets for more info,                                                                                         $2.27                                         ,5000,10000000
500,3304,Spotify CANADA Monthly Listeners [1M],Spotify CANADA Monthly Listeners [1M],                                                                                         $7.20                                         ,20,1000000
501,2793,Spotify Custom Playlist Plays,*Enter Playlist link  0-24 hour start time 300-500/day speed for small orders 10 000-20 000/day speed for small orders 30 Days refill guarantee 5 000 Minimum order 1 000 000 Maximum order You can add as many songs you want in the playlist. The plays will be split evenly among them. ex 20k order on 10 songs = 2k per song,                                                                                         $2.27                                         ,5000,1000000
502,3305,Spotify FRANCE Monthly Listeners [1M],Spotify FRANCE Monthly Listeners [1M],                                                                                         $7.20                                         ,20,1000000
503,2794,Spotify Artist Followers,  0-24 hour start time  200-500/day speed for small orders  10 000-20 000/day speed for small orders  Lifetime non drop guarantee  500 Minimum order  100 000 Maximum order,                                                                                         $5.44                                         ,500,100000
504,3306,Spotify NETHERLANDS Monthly Listeners [1M],Spotify NETHERLANDS Monthly Listeners [1M],                                                                                         $7.20                                         ,20,1000000
505,2795,Spotify Playlist Followers,0-24h Start  200-500 speed for small orders  Up to 20k/day speed for large orders  500 Minimum order  100 000 Maximum order,                                                                                         $5.44                                         ,500,100000
506,2796,Spotify Premium Plays S2 USA,Premium plays are safer than free ones  are better for ranking and have better royaltees! Min 5000 - Max 200000. You can reorder! 1 Unique account = 1 play. Nobody else does this! Check stats on your artist app and you'll see! Shouldn't drop  but if they drop ask for Refill within 30 days. Use Spotify Track Link only not album! Orders placed on this service will be played from Album's page. Royaltees Eligible! USA Safe Plays! Best Plays On Market! 90-120 Play Time! 1h-12h Manual Start ( usually within the first hours);  You will increase your Monthly Listeners count! Slowly-Drip feed delivery!  Super slow speed for the time being! Custom speed is disabled!  If you need faster plays  add multiple orders for multiple songs! Non Drop ( 60 days guarantee); Add multiple of 1000 Plays! For big orders is recommended to split across multiple songs! ⭐Resellers Labels  Big Buyers⭐ Special Bulk Pricing ! 500k+  1mil+ Contact us for more info! New! You can Combine orders on the same songs for faster speed and diversity( artist+ album+ playlist)! Aprox speed on all spotify plays services A 5k order takes ~ 15 days A 10k order takes ~ 20 days A 15 k order takes ~ 15 days A 50k order takes ~ 20 - 30 days No cancel  no refund  no change once spotify orders are placed. Once order is started you'll have to wait for it to finish Speed is slow  if you want fast  don't order! ,                                                                                         $3.62                                         ,5000,200000
507,2797,Spotify Premium Custom Playlist/Album Plays S2 USA,Premium plays are safer than free ones  are better for ranking and have better royaltees! Min 5000 - Max 500000. You can reorder! Shouldn't drop  but if they drop ask for Refill within 30 days. Use Spotify Playlist Link or Album link only. The plays will be split among the first ~90-100 songs from playlists or albums. The plays will be split almost evenly among them. ex 20k order on 10 songs = 2k per song. ex. if playlist has 40 songs. All 40 will receive plays split between them. ex. if playlist has 5 songs  All 5 will receive plays split between them. ex. if playlist has 110+ songs. only the first 90-100 will receive plays split between them. ﻿Playlist/Full Album Plays ( min 5 songs in playlist) ~ 3k a day split across them ( a 5k order will take 2-3 days  a 15k order will take the same amount of time due to higher speed on bigger orders) Royaltees Eligible! USA Safe Plays! Best Plays On Market! 90-120 Play Time! You will increase your Monthly Listeners count! 1h-12h Manual Start ( usually within the first hours);  Slowly-Drip feed delivery!  (Internal counter  won't mess with your organic new plays so you can use it on bigger artists as well  not just new ones!);  Custom speed is disabled!  If you need faster places  add multiple orders for multiple songs! Non Drop ( 60 days guarantee);  Add multiple of 1000 Plays! Recommended for big orders! ⭐Resellers Labels  Big Buyers⭐ Special Bulk Pricing ! 500k+  1mil+ Contact us for more info! New! You can Combine orders on the same songs for faster speed and diversity( artist+ album+ playlist)!  Attention! For playlist links don't add playlists with less than 5 songs. No cancel  no refund  no change once spotify orders are placed. Once order is started you'll have to wait for it to finish Speed is faster on playlist/album plays than on regular plays. If you want slow plays order the regular service  not the playlist / full album ones!,                                                                                         $3.62                                         ,5000,500000
508,2798,Spotify Premium Artist/Playlist Followers S2 USA, Premium Followers are safer than free ones  are better for ranking and have better royaltees! For each follower you'll get 1 play as well. Real accounts. Best way to promote your music to random people worldwide. ( get them as followers and when you'll release new songs they will be notified). Min 500 - Max 150000. No Refill if they will unfollow. These are real people  we can't control what they will do. Anyway  we don't expect big drops. Use Spotify Artist Link only; 1h-12h Manual Start ( usually within the first hours); Daily start M-F. On weekends we might not start new orders. Safe Slowly-Drip feed delivery!  (Internal counter  won't mess with your organic new followers so you can use it on bigger artists as well  not just new ones!); Add multiple of 100 ( 1100 not 1050) Non Drop ( 60 days guarantee); No cancel  no refund  no change once spotify orders are placed. Once order is started you'll have to wait for it to finish Speed is slow  if you want fast  don't order!,                                                                                         $10.87                                         ,500,150000
509,2799,Spotify Premium Saves S2 USA,Hot new Spotify Premium Saves! For Tracks and Albums!  100 - Max 150000. Premium Saves are safer than free ones  are better for ranking and have better royaltees! For each Save you'll get 1 play as well. Real accounts. Best way to promote your music to random people worldwide. ( have them save your album and when you'll release new songs they will be notified). Min 100 - Max 150000. No Refill if they will Unsave. These are real people  we can't control what they will do. Anyway  we don't expect big drops. Use Spotify Track Link only or Album Link!  1h-12h Manual Start ( usually within the first hours); Daily start Monday to Friday. On weekends we might not start new orders. Slowly-Drip feed delivery!  ⭐Resellers Labels  Big Buyers⭐  Special Bulk Pricing ! Contact us for more info!,                                                                                         $90.60                                         ,100,150000
510,2800,Spotify - Followers ~ USA,Quality: Followers from High-Quality USA Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100 Maximum Order: 10000  Start: Instant ( Avg 0-3 hrs )  Speed: 5k to 50k per 24 hours,                                                                                         $3.77                                         ,100,10000
511,2801,Spotify - Plays ~ USA ~ Super INSTANT,Quality: Plays from High-Quality USA Account  Guarantee: No Drop - Life Time Guarantee  Minimum Order: 100  Maximum Order: 2000 000   Start: Instant ( Avg 0-3 hrs )   Speed: 20k to 50k per 24 hours,                                                                                         $1.98                                         ,1000,1000000
512,2802,Spotify - Plays ~ USA ~ 50k+ ~ Super INSTANT,Spotify - Plays ~ USA ~ 50k+ ~ Super INSTANT,                                                                                         $1.36                                         ,50000,10000000
513,2803,Spotify - Plays ~ France,Quality: Plays from High-Quality France Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100 Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,100,100000
514,2804,Spotify - Plays ~ UK ~ Super INSTANT,Quality: Plays from High-Quality UK Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100 Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,100,10000
515,2805,Spotify - Plays ~ Canada ~ Super INSTANT,Quality: Plays from High-Quality CANADA Account Guarantee: No Drop - Life Time Guarantee Minimum Order:  100 Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,100,10000
516,2807,Spotify - Plays ~ Germany ~ Super INSTANT,Quality: Plays from High-Quality Germany Account Guarantee: No Drop - Life Time Guarantee Minimum Order: 100 Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,100,10000
517,2808,Spotify - Plays ~ Israel ~ Super INSTANT,Spotify - Plays ~ Israel ~ Super INSTANT,                                                                                         $5.29                                         ,100,10000
518,2809,Spotify - Playlist Plays ~ USA,Quality: Playlist from High-Quality USA Guarantee: No Drop - Life Time Guarantee Minimum Order: 1k Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,1000,100000
519,2810,Spotify - Playlists Plays ~ FRANCE,Spotify - Playlists Plays ~ FRANCE,                                                                                         $5.29                                         ,1000,1000000
520,2811,Spotify - Playlist Plays ~ UK,Quality: Playlist from High-Quality UK Guarantee: No Drop - Life Time Guarantee Minimum Order: 1k Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,1000,100000
521,2812,Spotify - Playlist Plays ~ Canada,Quality: Playlist from High-Quality CANADA Guarantee: No Drop - Life Time Guarantee Minimum Order: 1k Maximum Order: 2000 000  Start: Instant ( Avg 0-3 hrs )  Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,1000,100000
522,2813,Spotify - Playlist Plays ~ USA,Quality: Playlist from High-Quality USA  Guarantee: No Drop - Life Time Guarantee  Minimum Order: 1k  Maximum Order: 2000 000   Start: Instant ( Avg 0-3 hrs )   Speed: 20k to 50k per 24 hours,                                                                                         $5.29                                         ,1000,100000
523,2821,Mixcloud Plays,Mixcloud Plays,                                                                                         $0.21                                         ,500,100000
524,2822,SoundCloud Plays,SoundCloud Plays,                                                                                         $0.04                                         ,500,1500000
525,2823,Spotify Plays,Spotify Plays,                                                                                         $1.26                                         ,1000,1000000
526,2824,Shazam Plays,Shazam Plays,                                                                                         $2.80                                         ,100,10000
527,2825,Audiomack Plays,Audiomack Plays,                                                                                         $5.46                                         ,100,1000
528,2826,Spreaker Plays,Spreaker Plays,                                                                                         $2.80                                         ,500,10000
529,2827,Deezer Plays,Deezer Plays,                                                                                         $9.10                                         ,100,1000
530,2828,Tidal Plays,Tidal Plays,                                                                                         $9.10                                         ,1000,10000
531,2829,Chew.tv,Chew.tv,                                                                                         $5.60                                         ,100,100000
532,2830,Apple Music Plays,Apple Music Plays,                                                                                         $4.90                                         ,100,1000
533,2831,Google Plays Music Plays,Google Plays Music Plays,                                                                                         $4.90                                         ,100,1000
534,2832,Napster Plays,Napster Plays,                                                                                         $4.90                                         ,100,1000
535,2833,Beatport Plays,Beatport Plays,                                                                                         $30.80                                         ,100,1000
536,2834,Amazon Music Plays,Amazon Music Plays,                                                                                         $3.50                                         ,100,1000
537,2835,Google Plus  - Followers | Circles ( Max 5000),Google Plus  - Followers | Circles ( Max 5000),                                                                                         $9.10                                         ,100,5000
538,2836,Google Plus - Post Likes ( Speed 200-500 ) ( Max 5000 ),Google Plus - Post Likes ( Speed 200-500 ) ( Max 5000 ),                                                                                         $28.00                                         ,100,10000
539,2837,Google Plus - Website Likes,Google Plus - Website Likes,                                                                                         $28.00                                         ,20,2000
540,2838,Vine - Followers [ S1 ] INSTANT,Vine - Followers [ S1 ] INSTANT,                                                                                         $0.84                                         ,500,100000
541,2839,Vine - Loops,Vine - Loops,                                                                                         $1.12                                         ,500,100000
542,2840,Vine - Likes [ S1 ] INSTANT,Vine - Likes [ S1 ] INSTANT,                                                                                         $1.12                                         ,500,100000
543,2841,Vine - Revine [ S1 ] Insant,Vine - Revine [ S1 ] Insant,                                                                                         $1.12                                         ,500,100000
544,2842,Vine - Followers [ S2 ] INSTANT,Vine - Followers [ S2 ] INSTANT,                                                                                         $0.70                                         ,500,100000
545,2843,Vine - Likes [ S2 ] Instant,Vine - Likes [ S2 ] Instant,                                                                                         $0.70                                         ,500,100000
546,2844,Vine - Revine [ S2 ] INSTANT,Vine - Revine [ S2 ] INSTANT,                                                                                         $0.70                                         ,500,100000
547,2845,Soundcloud - Plays [ S1 ] [ Instant ],Soundcloud - Plays [ S1 ] [ Instant ],                                                                                         $0.18                                         ,500,1000000
548,2846,Soundcloud - Plays [ S2 ] [ Instant ],Soundcloud - Plays [ S2 ] [ Instant ],                                                                                         $0.07                                         ,500,1000000
549,2847,SoundCloud - Plays [ USA ] INSTANT,SoundCloud - Plays [ USA ] INSTANT,                                                                                         $0.12                                         ,500,500000
550,2848,Soundcloud - Download [ S1 ] [ Instant ],Soundcloud - Download [ S1 ] [ Instant ],                                                                                         $0.18                                         ,500,100000
551,2849,SoundCloud - Download [ S2 ] INSTANT,SoundCloud - Download [ S2 ] INSTANT,                                                                                         $0.08                                         ,500,100000
552,2850,Soundcloud - Followers ~ S1 ~ Instant,Soundcloud - Followers ~ S1 ~ Instant,                                                                                         $1.70                                         ,100,25000
553,2851,Soundcloud - Followers ~ S2 ~ Instant,Soundcloud - Followers ~ S2 ~ Instant,                                                                                         $2.45                                         ,100,100000
554,2852,Soundcloud - Likes ~ S1 ~ Instant,Soundcloud - Likes ~ S1 ~ Instant,                                                                                         $1.40                                         ,100,25000
555,2853,Soundcloud - Likes ~ S2 ~ Instant,Soundcloud - Likes ~ S2 ~ Instant,                                                                                         $2.45                                         ,100,1000000
556,2854,Soundcloud - Likes ~ Max 3k ~ Brazil ~ INSTANT,Soundcloud - Likes ~ Max 3k ~ Brazil ~ INSTANT,                                                                                         $5.60                                         ,100,3000
557,2855,SoundCloud - Comment [ Instant ],SoundCloud - Comment [ Instant ],                                                                                         $16.80                                         ,100,10000
558,2856,SoundCloud - Comment [ S2 ] INSTANT,SoundCloud - Comment [ S2 ] INSTANT,                                                                                         $28.00                                         ,100,1000000
559,2857,Soundcloud - Custom Comment ~ Brazil ~ Max 1k ~ INSTANT,Soundcloud - Custom Comment ~ Brazil ~ Max 1k ~ INSTANT,                                                                                         $56.00                                         ,100,1000
560,2858,Soundcloud - Repost,Soundcloud - Repost,                                                                                         $14.00                                         ,100,100000
561,2859,Pinterest - Followers ~ Instant,Pinterest - Followers ~ Instant,                                                                                         $2.80                                         ,100,5000
562,2860,Pinterest - Likes ~ Instant,Pinterest - Likes ~ Instant,                                                                                         $2.80                                         ,100,5000
563,2861,Pinterest - Repin ~ Instant,Pinterest - Repin ~ Instant,                                                                                         $2.80                                         ,20,5000
564,2862,Linkedin - Followers,Linkedin - Followers,                                                                                         $11.20                                         ,100,1000000
565,2863,VK - Subscriber,VK - Subscriber,                                                                                         $16.80                                         ,100,15000
566,2864,VK - Post Likes,VK - Post Likes,                                                                                         $5.04                                         ,100,5000
567,2865,Vimeo - Views,Vimeo - Views,                                                                                         $1.40                                         ,1000,100000
568,2866,Vimeo- Followers,Vimeo- Followers,                                                                                         $23.80                                         ,100,100000
569,2867,Vimeo - Likes,Vimeo - Likes,                                                                                         $9.80                                         ,100,10000
570,2868,Periscope -  Followers [ High Quality ] INSTANT,Periscope -  Followers [ High Quality ] INSTANT,                                                                                         $1.68                                         ,100,50000
571,2869,Mixcloud - Followers [ INSTANT ],Mixcloud - Followers [ INSTANT ],                                                                                         $7.70                                         ,100,100000
572,2870,Mixcloud - Favorites,Mixcloud - Favorites,                                                                                         $7.70                                         ,100,10000
573,2871,Mixcloud - Reposts,Mixcloud - Reposts,                                                                                         $7.70                                         ,100,10000
574,2872,Mixcloud - Plays,Mixcloud - Plays,                                                                                         $0.70                                         ,1000,1000000
575,2873,Kiwi - Followers,Kiwi - Followers,                                                                                         $14.00                                         ,100,10000
576,2874,Kiwi - Likes,Kiwi - Likes,                                                                                         $14.00                                         ,100,10000
577,2875,Kiwi - Shares,Kiwi - Shares,                                                                                         $14.00                                         ,100,10000
578,2876,Radiojavan - Video plays,Radiojavan - Video plays,                                                                                         $2.80                                         ,100,1000
579,2877,Radiojavan - Mp3 plays,Radiojavan - Mp3 plays,                                                                                         $2.80                                         ,100,10000
580,2878,Radiojavan - Podcast Plays,Radiojavan - Podcast Plays,                                                                                         $2.80                                         ,100,100000
581,2879,Radiojavan - Mp3 Likes,Radiojavan - Mp3 Likes,                                                                                         $9.80                                         ,100,10000
582,2880,Radiojavan - Video Likes,Radiojavan - Video Likes,                                                                                         $9.80                                         ,100,1000000
583,2881,Radiojavan - Podcast Likes,Radiojavan - Podcast Likes,                                                                                         $9.80                                         ,100,10000
584,2882,Radiojavan- Playlist Followers,Radiojavan- Playlist Followers,                                                                                         $9.80                                         ,100,100000
585,2883,Reverbnation - Fans [ Start 12-36 Hrs ] [ 2k-5k speed ],Reverbnation - Fans [ Start 12-36 Hrs ] [ 2k-5k speed ],                                                                                         $77.00                                         ,100,5000
586,2884,Reverbnation - Song Plays [ Start 12-36 Hrs ] [ 2k-5k speed ],Reverbnation - Song Plays [ Start 12-36 Hrs ] [ 2k-5k speed ],                                                                                         $4.20                                         ,5000,500000
587,2885,Reverbnation - Widget Impressions [ Start 12-36 Hrs ] [ 2k-5k speed ],Reverbnation - Widget Impressions [ Start 12-36 Hrs ] [ 2k-5k speed ],                                                                                         $4.20                                         ,1000,1000000
588,2886,Reverbnation - Video Plays [ Start 12-36 Hrs ] [ 2k-5k speed ],Reverbnation - Video Plays [ Start 12-36 Hrs ] [ 2k-5k speed ],                                                                                         $4.20                                         ,1000,100000
589,2887,Datpiff - Views [ 5k-10k/day ],Datpiff - Views [ 5k-10k/day ],                                                                                         $5.60                                         ,1000,100000
590,2888,Datpiff - Downloads [ 300-2k/day ],Datpiff - Downloads [ 300-2k/day ],                                                                                         $22.40                                         ,500,10000
591,2889,Datpiff - Streams [ 300-2k/day ],Datpiff - Streams [ 300-2k/day ],                                                                                         $16.80                                         ,1000,100000
592,2890,Audiomack - Likes,Audiomack - Likes,                                                                                         $10.50                                         ,100,1000
593,2891,Audiomack - Followers,Audiomack - Followers,                                                                                         $11.90                                         ,100,1000
594,2892,Spreaker - Followers,Spreaker - Followers,                                                                                         $36.40                                         ,100,1000
595,2893,Spreaker - Likes,Spreaker - Likes,                                                                                         $3.64                                         ,100,1000
596,2894,Deezer - Likes,Deezer - Likes,                                                                                         $18.20                                         ,100,1000
597,2895,Deezer - Followers,Deezer - Followers,                                                                                         $25.20                                         ,100,1000
598,2896,Chew.tv - Followers,Chew.tv - Followers,                                                                                         $18.20                                         ,100,1000
599,2897,Liveme - Followers,Liveme - Followers,                                                                                         $28.00                                         ,100,500
600,2898,Liveme - Views,Liveme - Views,                                                                                         $18.20                                         ,100,500
601,2899,Livemixtapes - Votes,Livemixtapes - Votes,                                                                                         $91.00                                         ,20,100
602,2900,Livemixtapes - Views,Livemixtapes - Views,                                                                                         $1.82                                         ,100,1000
603,2905,Houzz - Followers,Houzz - Followers,                                                                                         $50.40                                         ,100,1000
604,2906,Houzz - Saves,Houzz - Saves,                                                                                         $50.40                                         ,100,1000
605,2907,Vudu - Votes,Vudu - Votes,                                                                                         $168.00                                         ,50,500
606,2908,IMDb - Votes 10 Star,IMDb - Votes 10 Star,                                                                                         $140.00                                         ,20,100
607,2909,IMDb - Votes 9 Star,IMDb - Votes 9 Star,                                                                                         $140.00                                         ,20,100
608,2910,IMDb - Votes 8 Star,IMDb - Votes 8 Star,                                                                                         $140.00                                         ,20,100
609,2911,IMDb - Votes 6 Star,IMDb - Votes 6 Star,                                                                                         $140.00                                         ,20,100
610,2912,IMDb - Votes 5 Star,IMDb - Votes 5 Star,                                                                                         $140.00                                         ,20,100
611,2913,IMDb - Votes 4 Star,IMDb - Votes 4 Star,                                                                                         $140.00                                         ,20,100
612,2914,IMDb - Votes 3 Star,IMDb - Votes 3 Star,                                                                                         $140.00                                         ,20,100
613,2915,IMDb - Votes 2 Star,IMDb - Votes 2 Star,                                                                                         $140.00                                         ,20,100
614,2916,IMDb - Votes 1 Star,IMDb - Votes 1 Star,                                                                                         $140.00                                         ,20,100
615,2917,IMDb - Votes 7 Star,IMDb - Votes 7 Star,                                                                                         $140.00                                         ,20,100
616,2918,RotenTomatoes - Votes,RotenTomatoes - Votes,                                                                                         $91.00                                         ,50,100
617,2919,RotenTomatoes - Reviews,RotenTomatoes - Reviews,                                                                                         $18.20                                         ,10,100
