,ID,Name,Price Per 1000,Min,Max,Description
156,312,🧙‍♂️ Rs 1190 Facebook Page Likes   - [ Max - 500k ] (B1190) ~ 10/08/19,                                                                                                         $17.00                                                 ,100,500000,🧙‍♂️ Facebook Page Likes ⭐2-24hrs Start ⭐2-3k per day ⭐30 Days Refill ⭐Min 100 / Max 500k Per Order ⭐$17 ( Rs 1190 INR ) ⭐No mobile links please
157,178,🧙‍♂️ Rs 840  Facebook Page Likes -(r840) NEW,                                                                                                         $12.00                                                 ,100,5000,🧙‍♂️ Facebook Page Likes - NEW ⭐ Start : 1 hrs -12 hrs ⭐Specification : 30 days refill guaranttee ⭐Quantity : Min 100 / Max 30000 ⭐ Price : $12 ( Rs 840 INR ) Place Full Link with https://www. (No mobile links ) 1) Please do not add more than one order for the same link at the same time if you do your orders gonna hang & we won't be Responsible. 2) Let your first order get completed/cancelled then you can place next order for the same link.
158,489,Rs 1800 Facebook ~ Page Likes ~Organic/Non Drop~ Need Advertiser role,                                                                                                         $25.00                                                 ,1000,1000000,"Quality: 100% Real - Need advertiser role access Guarantee: Life time guarantee Minimum Order: 1000 Maximum Order: 1 000 000 $25 ( Rs 1800 INR ) Start: Instant after we are assigned as advertisers on the page Current Speed: 1000 to 3000 per day (Gradual Increase) After you place the order we send instantly a request from our agency to your page to get an advertiser role You should accept our request by the name of "" Instasmartt Digital marketing "" so we can start the ad campaign on your page. Check the screen-shot below to see how the request should look like https://gyazo.com/0b914954a542edc3481287a146f7af46 Please check from a PC to be able to see the request some phones don't show this feature. Countries engaged: Mainly Asia & Africa Some mix from Latin America & Europe as well. U get Followers free with page likes... U will also gets lots of likes and comments and your reach will increase organically..."
159,491,Rs 10 800 Facebook ~ Page Likes ~ French ~Organic/Non Drop~ Need Advertiser role,                                                                                                         $150.00                                                 ,1000,100000,"Quality: 100% Real - Need advertiser role access Guarantee: Life time guarantee Minimum Order: 1000 Maximum Order: 1 000 000 $150 ( Rs 10 800 INR ) Start: Instant after we are assigned as advertisers on the page Current Speed: 100 to 1000 per day (Gradual Increase) Please be advised that for this service you/ your client need to approve our request to be advertiser on your page After you place the order we send instantly a request from our agency to your page to get an advertiser role You should accept our request by the name of "" Instasmartt Digital marketing "" so we can start the ad campaign on your page. Check the screen-shot below to see how the request should look like https://gyazo.com/0b914954a542edc3481287a146f7af46 Please check from a PC to be able to see the request some phones don't show this feature. Countries engaged: Mainly Asia & Africa Some mix from Latin America & Europe as well. U get Followers free with page likes... U will also gets lots of likes and comments and your reach will increase organically..."
160,490,Rs 12 250 Facebook ~ Page Likes ~ USA ~Organic/Non Drop~ Need Advertiser role,                                                                                                         $175.00                                                 ,1000,100000,"Quality: 100% Real - Need advertiser role access Target - USA Guarantee: Life time guarantee Minimum Order: 1000 Maximum Order: 1 000 000 $175( Rs 12 250 INR ) Start: Instant after we are assigned as advertisers on the page Current Speed: 100 to 1000 per day (Gradual Increase) Please be advised that for this service you/ your client need to approve our request to be advertiser on your page After you place the order we send instantly a request from our agency to your page to get an advertiser role You should accept our request by the name of "" Instasmartt Digital marketing "" so we can start the ad campaign on your page. Check the screen-shot below to see how the request should look like https://gyazo.com/0b914954a542edc3481287a146f7af46 Please check from a PC to be able to see the request some phones don't show this feature. Countries engaged: Mainly Asia & Africa Some mix from Latin America & Europe as well. U get Followers free with page likes... U will also gets lots of likes and comments and your reach will increase organically..."
161,262, 🧙‍♂️ Rs 360  -Facebook Page Likes - {r360}  - No Refill,                                                                                                         $4.80                                                 ,50,500,🧙‍♂️ Facebook - Page Likes ⭐ No Refill / No Refund in any case ⭐MIN 50/ MAX 500 ⭐$3.8 ( Rs 360 INR )
162,492,Rs 18 000 Facebook ~ Page Likes ~ Germany ~Organic/Non Drop~ Need Advertiser role,                                                                                                         $250.00                                                 ,1000,100000,"Quality: 100% Real - Need advertiser role access Target - Germany Guarantee: Life time guarantee Minimum Order: 1000 Maximum Order: 1 000 000 $250 ( Rs 18 000 INR ) Start: Instant after we are assigned as advertisers on the page Current Speed: 100 to 1000 per day (Gradual Increase) Please be advised that for this service you/ your client need to approve our request to be advertiser on your page After you place the order we send instantly a request from our agency to your page to get an advertiser role You should accept our request by the name of "" Instasmartt Digital marketing "" so we can start the ad campaign on your page. Check the screen-shot below to see how the request should look like https://gyazo.com/0b914954a542edc3481287a146f7af46 Please check from a PC to be able to see the request some phones don't show this feature. Countries engaged: Mainly Asia & Africa Some mix from Latin America & Europe as well. U get Followers free with page likes... U will also gets lots of likes and comments and your reach will increase organically..."
163,493,Rs 21 600 Facebook ~ Page Likes ~UK ~Organic/Non Drop~ Need Advertiser role,                                                                                                         $300.00                                                 ,1000,100000,"Quality: 100% Real - Need advertiser role access Target - UK Guarantee: Life time guarantee Minimum Order: 1000 Maximum Order: 1 000 000 $300 ( Rs 21 600 INR ) Start: Instant after we are assigned as advertisers on the page Current Speed: 100 to 1000 per day (Gradual Increase) Please be advised that for this service you/ your client need to approve our request to be advertiser on your page After you place the order we send instantly a request from our agency to your page to get an advertiser role You should accept our request by the name of "" Instasmartt Digital marketing "" so we can start the ad campaign on your page. Check the screen-shot below to see how the request should look like https://gyazo.com/0b914954a542edc3481287a146f7af46 Please check from a PC to be able to see the request some phones don't show this feature. Countries engaged: Mainly Asia & Africa Some mix from Latin America & Europe as well. U get Followers free with page likes... U will also gets lots of likes and comments and your reach will increase organically..."
164,331,🧙‍♂️  Rs 19 Facebook Video Views [ Retention 20 Secs ] [R19 ]( Speed10k Per Day ) No Refill ~ 28/12/19,                                                                                                         $0.26                                                 ,100,1000000,🧙‍♂️Facebook Video Views ⭐Retention 20 Secs ⭐Start 0-4hrs ⭐No Refill ⭐Min 100 / Max 1000000 ⭐$0.26 ( Rs 19 INR )
165,299,🧙‍♂️  Rs 23 Facebook Video Views [ Retention 40 Secs ] [R23 ]( Speed 10k Per Day ) No Refill ~ 28/12/19,                                                                                                         $0.32                                                 ,100,1000000,🧙‍♂️Facebook Video Views ⭐Retention 40 Secs ⭐Start 0-4hrs ⭐No Refill ⭐Min 100 / Max 1000000 ⭐$0.32 ( Rs 23 INR )
166,62,✔⚡New ~ Rs 600 - Facebook (r600)-  Photo Likes - Less Drop/Best,                                                                                                         $8.00                                                 ,50,10000,Facebook - Status Photo Likes- No Refill ✔⚡ Quality : High Quality ✔⚡ Speed : 1-2 hrs ✔⚡ Quantity : Min 50 / Max 10000 ✔⚡ Price : $8 (Rs 600 INR) NOTE : ONLY DESKTOP LINK Note:cover/profile photo not supported Do not put private accounts. No Refill ~No Refund
167,64,🧙‍♂️ Rs 406 𝓝𝙚𝔀 Facebook - Post/Photo Likes (r406)  [ Max - 10k ] 1-24HRS,                                                                                                         $5.80                                                 ,50,10000,🧙‍♂️ For Facebook Profile and Page Post - 𝓝𝙚𝔀 ⭐1-24 hour start time ⭐ Min 50 / Max = 10000 ! ⭐ $5.8 (Rs 406 INR) ⭐- No mobile links ⭐No Refill - No Refund
168,66,🧙‍♂️ Rs 210 Facebook - Photo/Post Likes (R1210) [ NO REFILL] [ Max - 10k ] -  28/12/19,                                                                                                         $2.80                                                 ,100,10000,🧙‍♂️Facebook - Photo/Post Like ⭐No Refill ~No Refund ⭐ MIN 100 / MAX 10K ⭐ $2.8 (Rs 210 INR) NOTE : ONLY DESKTOP LINK Note:cover/profile photo not supported Do not put private accounts. 
169,143,🧙‍♂️  Rs 25 Facebook Video Views [ Retention 60 Secs ] [R25 ]( Speed10k Per Day ) No Refill ~ 28/12/19,                                                                                                         $0.35                                                 ,100,10000000,🧙‍♂️Facebook Video Views ⭐Retention 60 Secs ⭐Start 0-4hrs ⭐No Refill ⭐Min 100 / Max 1000000 ⭐$0.35 ( Rs 25 INR )
170,144,🧙‍♂️  Rs 34 Facebook Video Views [ Retention  Full ] [R34 ] ( Speed 10k Per Day ) No Refill ~ 28/12/19,                                                                                                         $0.45                                                 ,100,1000000,🧙‍♂️Facebook Video Views ⭐Retention Full ⭐Start 0-4hrs ⭐No Refill ⭐Min 100 / Max 1000000 ⭐$0.45 ( Rs 34 INR )
171,304,Rs 17 Facebook Video Views | (R17 ) Speed 300k - 500k ,                                                                                                         $0.24                                                 ,1000,3000000, Facebook Video Views - Fast ★300-500K speed ★Min 1000 / Max 1000000 ★$0.24 ( Rs 17 INR ) Important Note : ( Only Facebook Desktop link Support ) Example Wrong Link Not Support : https://m.facebook.com/story.php?story_fbid=663516740711263&id=100011588298861 Example : Right Link it will Support : https://www.facebook.com/tha.mayor/posts/663516740711263 U can get this link from your chrome browser also request desktop site.
172,67,🧙‍♂️ Rs 135  𝓝𝙚𝔀 ~ Facebook - Photo/Post Likes [LQ] [INSTANT  ] (R135) - No Refill ~ 23/01/20,                                                                                                         $1.80                                                 ,20,500,🧙‍♂️ Facebook - Photo/Post Likes ⭐ Low Quality ⭐ start - 1-24 hrs ⭐No Refill / No Refund if drop ⭐MIN 20 / MAX 500 ⭐$1.8 ( Rs 135 INR ) URL Format: https://www.facebook.com/username/xxxxx/291196394876995 ( Accept profile or page post only ) 
173,187,Rs 355 Facebook - Event Join/Confirmed[o108] ,                                                                                                         $5.00                                                 ,50,1000,Facebook - Event Join/Confirmed ★INSTANT ★MIN 50 / MAX 1000 ★$5 ( Rs 355 INR ) 
174,509,Rs 525 Facebook Profile Follower [3K] [R525][1K/Day] [6-48hrs] ⚡️,                                                                                                         $7.00                                                 ,100,3000,Facebook Profile Follower - No Refill ~WORLDWIDE ~6hrs - 48 hrs ~Min - 100 / Max 3k *2 ~7 ( Rs 525 INR ) Note - Profile Link ex -https://www.facebook.com/username/
175,332,🧙‍♂️ Rs 525 𝓝𝙀𝓦 ~  Facebook Fan page Followers [ 500 PER DAY ] (Max 10K) [R525],                                                                                                         $7.00                                                 ,100,2000,🧙‍♂️ Facebook Fan page Followers ⭐This service is page followers not page likes. ⭐No Refill ⭐Start Time (12- 24) Hours ⭐Speed :500 Per Day ⭐Min: 100 / Max 10000 ⭐$7 ( Rs 525 INR )
176,188,Rs342 Facebook - Event Interested [SL109] [ Instant ],                                                                                                         $5.00                                                 ,15,5000,Facebook - Event Join/Confirmed ★INSTANT ★MIN 15 / MAX 5000 ★$5 ( Rs 342 INR ) -Event Join by Real Looking Facebook Profile. If Drop Refill but no Refund ( 30 days warranty from order date )
177,183,🇮🇳 Rs 5040 -  Facebook -(R5040)Custom Comments INDIAN,                                                                                                         $72.00                                                 ,10,100,"Facebook - Custom Comments ★INDIAN 🇮🇳 ★No Refill ★MIN 10 / MAX 100 ★$72 ( Rs 5040 INR ) Note - Price mentioned here is per 1k comments Put Each Comment On A Line Comments Including Mentions (""@"") Are Not Accepted "
178,528,🧙‍♂️ Rs 4650 -  Facebook -(R4650) Random Comments  - Male,                                                                                                         $62.00                                                 ,10,100,🧙‍♂️Facebook - Random Comments ⭐Male ⭐No Refill - No Refund ⭐MIN 10 / MAX 100 ⭐$62 ( Rs 4650 INR ) Note - Price mentioned here is per 1k comments No mobile links
179,181,🧙‍♂️ Rs 3150 Facebook Live Stream Views(w3150) [ Watch time 30 minute ] INSTANT,                                                                                                         $42.00                                                 ,50,500,🧙‍♂️Facebook Live Stream Views ★MIN 50 / MAX 500 ★$42( Rs 3150 INR ) Order After he goes live or just 5 second before he goes! Note : If order shows completed and live views not delivered Send order id to us with proof.
180,185,Rs 6375 -Facebook - MALE Custom Comments [R6375],                                                                                                         $85.00                                                 ,10,100,Facebook - MALE Custom Comments ★MIN 10 / MAX 100 ★$85 ( Rs 6375 INR ) Note - Price mentioned here is per 1k comments No Refill - No Refund
181,186,Rs 6375 -Facebook - FEMALE Custom Comments[R6375,                                                                                                         $85.00                                                 ,10,100,Facebook - FEMALE Custom Comments ★MIN 10 / MAX 100 ★$85 ( Rs 6375 INR ) Note - Price mentioned here is per 1k comments No Refill - No Refund
182,88,🧙‍♂️ Rs 288  Telegram - Channel /Group Members  (R288) [ Max 7k ],                                                                                                         $4.00                                                 ,100,7000,🧙‍♂️ Telegram - Channel/Group Members ⭐Best Service ⭐2-48 Hours Delivery ⭐Min 100 / Max 7k ⭐$4 ( Rs 288 INR ) Example link: https://t.me/instasmartt
183,611,Rs  9  Telegram - Post Views [r9] [Last 1 Post] [200k],                                                                                                         $0.12                                                 ,200,200000,Telegram - Post Views ★Specs: Views Will Be Added To Your Last 1 Post - Real ★0-6 Hour Start! ★24 Hours Delivery ★Refill: No refill / No refund ★MIN 200 / MAX 290000 ★$0.12 ( Rs 9 INR ) Example link: https://t.me/instasmartt 
184,314,Rs 432 Telegram - Channnel Members  Real (w432) [50k per day ] [ Max 150K],                                                                                                         $6.00                                                 ,1000,150000,Telegram - Channnel Members -Public Channel Only -Real -Delivery: Super high Speed - Almost instant -50K Per Day Speed! -Min 1000 / Max 150k -$6 ( Rs 432 INR ) Example link: https://t.me/instasmartt Condition: its not apply on Porn Bet Finishing and New and Empty channel
185,315,Rs 360 Telegram - Group Members (w360) [ Max - 10K ],                                                                                                         $5.00                                                 ,100,10000,Telegram - Group Members -Groups Only -1-12 Hours Start -1-5k/day -Min 100 / Max 10k -$5 ( Rs 360 INR ) https://t.me/joinchat/Iis-WxrtZP9tMelhnRcpkv
186,90,🧙‍♂️Rs 166 Telegram - Post View [r166] [Last 10 Posts],                                                                                                         $2.30                                                 ,100,35000,🧙‍♂️Telegram - Post View ⭐Refill: No ⭐Specs: Views Will Be Added To Your Last 10 Posts ⭐0-12 Hour Start! ⭐24 Hours Delivery ⭐MIN 100 / MAX 35k ⭐$2.3 ( Rs 166 INR ) Example link: https://t.me/instasmartt
187,89,🧙‍♂️ Rs 130 Telegram - Post Views [r130] [Last 5 Posts],                                                                                                         $1.80                                                 ,100,35000,🧙‍♂️ Telegram - Post Views ⭐Specs: Views Will Be Added To Your Last 5 Posts ⭐0-12 Hour Start! ⭐24 Hours Delivery ⭐Refill: No refill / No refund ⭐MIN 100 / MAX 35k ⭐$1.8 ( Rs 130 INR ) Example link: https://t.me/instasmartt 
188,604,🧙‍♂️Rs 1008 - Telegram Vote [Like] [30K] [3-12 hrs - 2K/Day],                                                                                                         $14.00                                                 ,10,30000,🧙‍♂️Telegram Vote [Like] ⭐Start Time: 3-12 hrs ⭐Speed: Up to 2K/ day ⭐Min 10 / Max 30k ⭐$14 [ Rs 1008 INR ] Format: Row_Number|Column_Number (button text) https://t.me/votepolltest/Row_Number|Column_Number 
189,128,Rs 639 Twitter Followers (R639)  [ 7 days refill ] Best,                                                                                                         $9.00                                                 ,50,4000, Twitter Followers - Best ★7 Days REFILL ★100% Real Active Users ★0% Bot System ★1-24 hrs ★MIN 50 / MAX 5000 ★$9 (Rs 639 INR )
190,196,★Rs 355 -Twitter - Followers [ S355] [ Max 5k ] [  No refill ],                                                                                                         $5.00                                                 ,500,5000,Twitter - Followers ★ No refill if drop ★ 1-24 hrs Start ★ MIN 500 / MAX 5000 ★ $5 ( Rs 355 INR ) Username Only 
191,123,***Rs 1120 Twitter Retweets - India (S1120) [ 30 days refill ] ,                                                                                                         $16.00                                                 ,20,100000,Twitter Retweets - India ★30 days refill ★MIN 20 / MAX 100000 ★$16 ( Rs 1120 INR )
192,129,Rs 1050 Twitter Retweets - USA [ 30 days refill ] (S1050) INSTANT,                                                                                                         $15.00                                                 ,20,100000,Twitter Retweets - USA ★INSTANT ★30 days refill ★MIN 20 / MAX 100000 ★$15 ( Rs 1050 INR )
193,130,Rs1120 Twitter Retweets - UK [ 30 days refill ](S1120) ,                                                                                                         $16.00                                                 ,20,100000,Twitter Retweets - UK ★30 days refill ★MIN 20 / MAX 100000 ★$7 ( Rs 475 INR )
194,131,🧙‍♂️ Rs 525  -Twitter Favorites - [ 7 days refill ](R525) ,                                                                                                         $7.00                                                 ,20,100000,🧙‍♂️ Twitter Fav's ★INSTANT ( Works fast up to 500 then slow) ★7 days refill ★MIN 20 / MAX 100000 ★$7 ( Rs 525 INR )
195,132,Rs 700 Twitter Favorites -HQ [ 15 days refill ](R700) ,                                                                                                         $10.00                                                 ,20,100000,Twitter Fav's - HQ ★Slow ★15 days refill ★MIN 20 / MAX 100000 ★$10 ( Rs 700 INR ) ~Works well for upto 500 amount orders| above 500 amount orders works very slow ~link ie: https://twitter.com/username/status/1082055168588300266
196,133,Rs 1050 Twitter Favorites -  [ 30 days refill ](R1050),                                                                                                         $15.00                                                 ,20,10000,Twitter Fav's ★Slow ★30 days refill ★MIN 20 / MAX 10000 ★$15 ( Rs 1050 INR )
197,135,Rs182 Twitter Video Views - (S182),                                                                                                         $2.60                                                 ,100,10000000,Twitter Video Views ★START 0-12Hrs ★Speed 10K - 100K/Day ★MIN 100 / MAX 10000000 ★$2.6 ( Rs 182 INR )
198,136,Rs6441 Twitter Custom Comments [ 2-24hrs](S6441),                                                                                                         $95.00                                                 ,10,100,Twitter Custom Comments - HQ ★ 2-24hrs ★MIN 10 / MAX 100 ★$95 (Rs 6441 INR ) / Per 1k
199,138,Rs 210 Twitter Poll Votes [ 125 per hour](R210) Slow,                                                                                                         $3.00                                                 ,500,50000,"Twitter Poll Votes - (""www....com?vote=ButtonNumber"") ★125 votes per hour order accordingly ★MIN 500 / MAX 50000 ~$3 (Rs 210 INR )"
200,99,Rs 64 Real - UK Website Visitors (O64)[ Instant ],                                                                                                         $0.90                                                 ,500,9000000,Real - UK Website Visitors ★Start Time: Instant - 12 hours Speed: Up to 10K/ day Specs: 100% Real & Unique Traffic Desktop Traffic 45-55% Mobile Traffic 45-55% Google Analytics Supported Low bounce rates 15-20% You can use bit.ly to track results No Adult Drugs or other harmful websites allowed Link Format: Full Website URL ★MIN 500 / MAX 9000000 ★$0.9 ( Rs 64 )
201,94,Rs 61 ***Real - India Website Visitors (SL77) [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - India Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | India Google Organic | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 ) 
202,95,Rs 54 Real - International Website Visitors (w54) [ Instant ],                                                                                                         $0.80                                                 ,500,9000000,International Website Visitors ★INSTANT-24 hrs ★Worldwide Web Traffic ★500k per day speed ★MIN 500 / MAX 9000000 ★$0.80 ( Rs 54 INR ) 
203,98,Rs  64 Real - USA Website Visitors (O64),                                                                                                         $0.90                                                 ,500,9000000,Real - USA Website Visitors ★Start Time: Instant - 12 hours Speed: Up to 10K/ day Specs: 100% Real & Unique Traffic Desktop Traffic 45-55% Mobile Traffic 45-55% Google Analytics Supported Low bounce rates 15-20% You can use bit.ly to track results No Adult Drugs or other harmful websites allowed Link Format: Full Website URL ★MIN 500 / MAX 9000000 ★$0.9 ( Rs 64 )
204,100,Rs61 Real - Turkey Website Visitors [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - TURKEY Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 )
205,101,Rs61 Real - Russia Website Visitors [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - RUSSIA Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 )
206,102,Rs61 Real - Brazil Website Visitors [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - BRAZIL Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 )
207,103,Rs61 Real - Australia Website Visitors [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - AUSTRALIA Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 )
208,104,Rs61 Real - Ukraine Website Visitors [ Instant ],                                                                                                         $0.90                                                 ,100,9000000,Real - UKRAINE Website Visitors ★INSTANT ★No Adfly / Linkshrink / Etc... You Can Use Goo.gl To See The Traffic 0-1 Hour Start! | Real 1K - 2K/Day ★MIN 100 / MAX 9000000 ★$0.9 ( Rs61 )
209,92,Rs 644 Google Plus - Followers | Circle (SL64) [ 200-500 Per Day ],                                                                                                         $9.50                                                 ,100,7000,Google Plus - Followers | Circle ★500 per day speed ★ HQ Users ★Non drop!! ★MIN 100 / MAX 7000 ★$9.5 ( Rs 644 INR )
210,93,Rs 644 Google Post +1 [ 2K ],                                                                                                         $9.50                                                 ,20,2000,Google Post +1 ★Real ★0-1 Hour Start! ★1-24 Hours Finish! ★Min 20 / Max 2000 ★$9.5 ( Rs 644 INR )
211,91,Rs 169 Shazam Plays(SL83) [ Start 1-12hrs ],                                                                                                         $2.50                                                 ,5000,500000,Shazam Plays ★Min 5000 - 500000 Shazams Plays (Tags) ★USA Shazams ★1-12H Start time ★Once started the shazams will be super fast ★$2.5 ( Rs 169 INR )
212,147,🧙‍♂️ Rs 568 Vimeo Followers [ Instant ](o568),                                                                                                         $8.00                                                 ,100,500000,🧙‍♂️ Vimeo Followers ★1-24 hrs ★ MIN 100 / MAX 500k ★$8 ( Rs 568 INR )
213,146,Rs61 Vimeo Views [ HR ](SL31) INSTANT,                                                                                                         $0.90                                                 ,1000,10000000,Vimeo Views ★ INSTANT ★100K Per Day Speed ★80-95% Retention Views ★MIN 1000 / MAX 10000000 ★$0.90 ( Rs 61 INR )
214,148,Rs1492 Vimeo Likes (SL33),                                                                                                         $22.00                                                 ,100,20000,Vimeo Likes ★Instant ★ MIN 1000 / MAX 20000 ★$20 ( Rs 1492 INR )
